"destino_id","destino_nome","pais_encontrado","hotel_count","classificacao","acao","prioridade_acao","latitude","longitude","motivo"
"27015","Sculpture","France","24","nao-e-lugar","remover/flag","alta","45.7820256","4.7957511","conceito; match fraco (imp=0.11)"
"28105","Architecture of Buffalo","United States","24","nao-e-lugar","remover/flag","alta","43.011057","-78.775009","conceito; match fraco (imp=0.00)"
"24977","Nordic monarchies","NO","23","nao-e-lugar","remover/flag","alta","","","conceito (sem correspondencia geografica)"
"25135","Ned Kelly tourism","XX","20","nao-e-lugar","remover/flag","alta","","","conceito (sem correspondencia geografica)"
"25060","European Route of Industrial Heritage","XX","20","nao-e-lugar","remover/flag","alta","","","conceito (sem correspondencia geografica)"
"21496","World War I","France","19","nao-e-lugar","remover/flag","alta","48.871629","2.2173598","conceito; match fraco (imp=0.00)"
"26915","Eura and surroundings","XX","19","nao-e-lugar","remover/flag","alta","","","conceito (sem correspondencia geografica)"
"27674","Greater Orlando public transit","XX","18","nao-e-lugar","remover/flag","alta","","","conceito (nao encontravel como lugar)"
"27691","Ancient Rome tour","XX","18","nao-e-lugar","remover/flag","alta","","","conceito (sem correspondencia geografica)"
"27160","Bullfighting","PT","17","nao-e-lugar","remover/flag","alta","","","conceito (sem correspondencia geografica)"
"27036","Cold Winter Deserts of Turan","XX","17","nao-e-lugar","remover/flag","alta","","","conceito (nao encontravel como lugar)"
"25216","The Flashman Papers","XX","16","nao-e-lugar","remover/flag","alta","","","conceito (sem correspondencia geografica)"
"27042","The Persian Caravanserai","XX","16","nao-e-lugar","remover/flag","alta","","","conceito (sem correspondencia geografica)"
"23603","Rock and roll","United States","15","nao-e-lugar","remover/flag","alta","47.5633261","-120.5811299","conceito; match fraco (imp=0.13)"
"23042","Le Corbusier World Heritage","XX","15","nao-e-lugar","remover/flag","alta","","","conceito (sem correspondencia geografica)"
"26110","Culturally significant landscapes in Huelva","XX","14","nao-e-lugar","remover/flag","media","","","conceito (nao encontravel como lugar)"
"26132","Lidingö history tour","XX","14","nao-e-lugar","remover/flag","media","","","conceito (sem correspondencia geografica)"
"27649","East Central Regional Rail Trail","United States","14","nao-e-lugar","remover/flag","media","28.7450674","-80.8990676","conceito; match fraco (imp=0.04)"
"26467","Ahmedabad Heritage Walk","XX","14","nao-e-lugar","remover/flag","media","","","conceito (sem correspondencia geografica)"
"23827","Franconian cuisine","XX","13","nao-e-lugar","remover/flag","media","","","conceito (sem correspondencia geografica)"
"27178","Culturally significant landscapes in Granada","XX","13","nao-e-lugar","remover/flag","media","","","conceito (nao encontravel como lugar)"
"22222","Swiss Alps Jungfrau-Aletsch","Schweiz/Suisse/Svizzera/Svizra","12","nao-e-lugar","remover/flag","media","46.6234716","8.0353766","conceito; POI (photon: information/map)"
"26098","Culturally significant landscapes in Almería","XX","12","nao-e-lugar","remover/flag","media","","","conceito (nao encontravel como lugar)"
"24938","National Route 83","AU","12","nao-e-lugar","remover/flag","media","","","conceito (sem correspondencia geografica)"
"22784","Nordic Noir","Deutschland","12","nao-e-lugar","remover/flag","media","47.8272049","8.0876699","conceito; POI (photon: information/map)"
"24368","Wildlife of the Southern Ocean","United States","12","nao-e-lugar","remover/flag","media","34.4085703","-119.8522398","conceito; POI (photon: information/board)"
"28441","Diwali","United Kingdom","12","nao-e-lugar","remover/flag","media","52.0461802","-0.7466405","conceito; match fraco (imp=0.00)"
"19874","Nuclear tourism","XX","11","nao-e-lugar","remover/flag","media","","","conceito (sem correspondencia geografica)"
"21163","Indus Valley Civilisation","IN","9","nao-e-lugar","remover/flag","media","","","conceito (sem correspondencia geografica)"
"22523","Christmas and New Year travel","ES","9","nao-e-lugar","remover/flag","media","","","conceito (sem correspondencia geografica)"
"26571","The Oranges","Australia","9","nao-e-lugar","remover/flag","media","-34.3316667","150.2177778","conceito; match fraco (imp=0.13)"
"23291","Korean cuisine","China","8","nao-e-lugar","remover/flag","media","22.3072315","114.1665974","conceito; match fraco (imp=0.00)"
"27275","Ezeagu Tourist Complex","XX","8","nao-e-lugar","remover/flag","media","","","conceito (sem correspondencia geografica)"
"27605","Snorkeling and freediving in Mauritius","XX","7","nao-e-lugar","remover/flag","media","","","conceito (nao encontravel como lugar)"
"16953","Syrian Desert","سوريا","7","nao-e-lugar","remover/flag","media","36.2120182","37.1323648","conceito; POI (photon: shop/bakery)"
"26712","Etruscans","IT","7","nao-e-lugar","remover/flag","media","","","conceito (nao encontravel como lugar)"
"22038","Landscapes from Palagia coast range","XX","7","nao-e-lugar","remover/flag","media","","","conceito (nao e lugar real)"
"19245","Hiking and backpacking in Israel","XX","7","nao-e-lugar","remover/flag","media","","","conceito (sem correspondencia geografica)"
"26111","Culturally significant landscapes in Jaén","XX","7","nao-e-lugar","remover/flag","media","","","conceito (nao encontravel como lugar)"
"22898","Star Wars tourism","XX","6","nao-e-lugar","remover/flag","media","","","conceito (sem correspondencia geografica)"
"27230","Workers’ Assembly Halls","AU","6","nao-e-lugar","remover/flag","media","","","conceito (nao e lugar real)"
"26699","The Plandomes","XX","6","nao-e-lugar","remover/flag","media","","","conceito (sem correspondencia geografica)"
"21626","Algal bloom","XX","5","nao-e-lugar","remover/flag","media","","","conceito (nao e lugar real)"
"28466","Street-running trains","VN","5","nao-e-lugar","remover/flag","media","","","conceito (nao e lugar real)"
"23214","Atlantic slave trade","France","5","nao-e-lugar","remover/flag","media","47.2099976","-1.5644214","conceito (nao e lugar real)"
"28186","Elroy-Sparta State Trail","United States","5","nao-e-lugar","remover/flag","media","43.9307513","-90.7941209","conceito; match fraco (imp=0.04)"
"26544","Holy Roman Empire","XX","5","nao-e-lugar","remover/flag","media","","","conceito (sem correspondencia geografica)"
"19522","Diving the Alderman Islands","NZ","5","nao-e-lugar","remover/flag","media","","","conceito (nao encontravel como lugar)"
"27161","Korean palaces","CN","4","nao-e-lugar","remover/flag","baixa","","","conceito (nao e lugar real)"
"27515","History of medicine","Ukraine","4","nao-e-lugar","remover/flag","baixa","49.8396235","24.0486919","conceito; match fraco (imp=0.24)"
"20269","Golan Trail","Israel","4","nao-e-lugar","remover/flag","baixa","33.2487897","35.6945374","conceito; match fraco (imp=0.04)"
"27983","Stagnone Lagoon and Islands Nature Reserve","XX","4","nao-e-lugar","remover/flag","baixa","","","conceito (sem correspondencia geografica)"
"27486","Stockholm Archipelago Trail","XX","3","nao-e-lugar","remover/flag","baixa","","","conceito (sem correspondencia geografica)"
"27381","Stockholm harbour tour","XX","3","nao-e-lugar","remover/flag","baixa","","","conceito (sem correspondencia geografica)"
"26063","Hiking in Réunion","XX","3","nao-e-lugar","remover/flag","baixa","","","conceito (sem correspondencia geografica)"
"22181","Archipelago Trail","Finland","3","nao-e-lugar","remover/flag","baixa","60.4357483","22.231657","conceito; match fraco (imp=0.00)"
"19154","Diving in New Zealand","NZ","3","nao-e-lugar","remover/flag","baixa","","","conceito (nao encontravel como lugar)"
"26990","Ingmar Bergman tourism","XX","2","nao-e-lugar","remover/flag","baixa","","","conceito (sem correspondencia geografica)"
"26100","Jane Austen tourism","XX","2","nao-e-lugar","remover/flag","baixa","","","conceito (sem correspondencia geografica)"
"22004","Tour of notable villas in Esino Lario","XX","2","nao-e-lugar","remover/flag","baixa","","","conceito (sem correspondencia geografica)"
"24001","Architecture of Frank Lloyd Wright","XX","2","nao-e-lugar","remover/flag","baixa","","","conceito (sem correspondencia geografica)"
"24112","Liminka and surroundings","XX","1","nao-e-lugar","remover/flag","baixa","","","conceito (sem correspondencia geografica)"
"23433","Fast and Furious tourism","XX","1","nao-e-lugar","remover/flag","baixa","","","conceito (sem correspondencia geografica)"
"22148","East Gippsland Rail Trail","Australia","1","nao-e-lugar","remover/flag","baixa","-37.73487","148.4260606","conceito; match fraco (imp=0.05)"
"25660","Egbeda","Nigeria","47","real","manter","","7.3926447","4.0387216","lugar (/administrative, imp=0.30)"
"20690","Dagupan","Philippines","45","real","manter","","16.043021","120.3337627","lugar (/administrative, imp=0.48)"
"27841","Boxmeer","Netherlands","45","real","manter","","51.6486483","5.9450972","lugar (/administrative, imp=0.39)"
"25659","Ojo","Nigeria","44","real","manter","","6.4624975","3.1657099","lugar (/administrative, imp=0.32)"
"22283","Skopje/Centar","North Macedonia","44","real","manter","","41.991046","21.4456931","lugar (/station, imp=0.33)"
"18028","Vang Vieng","Laos","43","real","manter","","18.9538961","102.4563909","lugar (/station, imp=0.23)"
"15982","Shangrila","Uruguay","43","real","manter","","-34.8474788","-55.9979273","lugar (/administrative, imp=0.15)"
"16124","Sibsagar","India","42","real","manter","","26.9834936","94.6394226","lugar (/city, imp=0.46)"
"25664","Alimosho","Nigeria","42","real","manter","","6.5843883","3.2575876","lugar (/administrative, imp=0.37)"
"26244","Port-Cartier","Canada","41","real","manter","","50.0187481","-66.8756913","lugar (/administrative, imp=0.41)"
"18369","Warri","Nigeria","41","real","manter","","5.5186186","5.7480196","lugar (/residential, imp=0.47)"
"17010","Tainan","Taiwan","41","real","manter","","22.9912348","120.184982","lugar (/administrative, imp=0.62)"
"18347","Whanganui","New Zealand","41","real","manter","","-39.9324904","175.0519306","lugar (/city, imp=0.50)"
"26676","Sleman","Indonesia","40","real","manter","","-7.6894175","110.3812904","lugar (/administrative, imp=0.49)"
"18937","Yellowstone National Park","United States","40","real","manter","","44.6200885","-110.5606893","lugar (/nature_reserve, imp=0.60)"
"25800","Ikole","Nigeria","40","real","manter","","7.8831532","5.5156487","lugar (/administrative, imp=0.28)"
"18952","Yilan","China","40","real","manter","","46.3208082","129.5650414","lugar (/administrative, imp=0.47)"
"25655","Akute","Spain","40","real","manter","","43.1149183","-1.5668629","lugar pequeno (/locality, imp=0.07)"
"18234","Volcanoes","United States","40","real","manter","","19.2608312","-155.3578662","lugar (/nature_reserve, imp=0.51)"
"21718","Paleontology","Canada","40","real","manter","","51.4793524","-112.7900615","lugar (/museum, imp=0.44)"
"25816","Gwagwalada","Nigeria","40","real","manter","","8.9360261","7.0859144","lugar (/administrative, imp=0.26)"
"18128","Viñales","Cuba","40","real","manter","","22.616537","-83.709023","lugar (/administrative, imp=0.35)"
"23463","Buffalo-Pittsburgh Highway","United States","40","real","manter","","40.5851471","-79.1557896","estrada/percurso (photon: highway/motorway)"
"17837","Uiwang","South Korea","40","real","manter","","37.3449082","126.9689861","lugar (/administrative, imp=0.49)"
"26018","Mount Lawu","United States","40","real","manter","","32.8669744","-116.4188217","lugar (photon: place/hamlet)"
"25661","Iyana-ipaja","Nigeria","40","real","manter","","6.620261","3.3020962","estrada/percurso (photon: highway/primary)"
